source_id,category,paper_id_guess,pdf_path,pdf_relative_path,pdf_exists,pdf_file_size_mb,markdown_expected_path,markdown_actual_path,markdown_exists,markdown_char_count,markdown_status,output_dir,legacy_output_dir,resolved_output_dir,output_dir_layout,has_output_dir,has_stage3,has_stage4a,has_final_dataset,has_link_aware_export,current_pipeline_status,recommended_next_action
mechanism__255_sarpola_等_2004_identification_of_the_hydrolysis_products_of_alcl3_6h2o_by_electrospray_ionization_mass_spectrometry,mechanism,255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry,G:\paper\Sorted_Database\Mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry.pdf,G:\paper\Sorted_Database\Mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry.pdf,true,0.161,data\markdown\mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry.md,data\markdown\mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry.md,true,44470,exists_ok,data\outputs\mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry,data\outputs\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry,data\outputs\mechanism\255_Sarpola 等 - 2004 - Identification of the hydrolysis products of AlCl3·6H2O by electrospray ionization mass spectrometry,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__256_sarpola_等_2007_identification_of_hydrolysis_products_of_alcl3_6h2o_in_the_presence_of_sulfate_by_electrospray_ioniz,mechanism,256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz,G:\paper\Sorted_Database\Mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz.pdf,G:\paper\Sorted_Database\Mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz.pdf,true,0.773,data\markdown\mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz.md,data\markdown\mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz.md,true,69554,exists_ok,data\outputs\mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz,data\outputs\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz,data\outputs\mechanism\256_Sarpola 等 - 2007 - Identification of hydrolysis products of AlCl3·6H2O in the presence of sulfate by electrospray ioniz,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__257_shafran_等_2005_the_static_anion_exchange_method_for_generation_of_high_purity_aluminium_polyoxocations_and_monodisp,mechanism,257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp,G:\paper\Sorted_Database\Mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp.pdf,G:\paper\Sorted_Database\Mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp.pdf,true,0.444,data\markdown\mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp.md,data\markdown\mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp.md,true,57961,exists_ok,data\outputs\mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp,data\outputs\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp,data\outputs\mechanism\257_Shafran 等 - 2005 - The static anion exchange method for generation of high purity aluminium polyoxocations and monodisp,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__258_shafran和perry_2005_a_systematic_investigation_of_aluminium_ion_speciation_at_high_temperature_part_1_solution_studie,mechanism,258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie,G:\paper\Sorted_Database\Mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie.pdf,G:\paper\Sorted_Database\Mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie.pdf,true,0.283,data\markdown\mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie.md,data\markdown\mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie.md,true,65465,exists_ok,data\outputs\mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie,data\outputs\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie,data\outputs\mechanism\258_Shafran和Perry - 2005 - A systematic investigation of aluminium ion speciation at high temperature. Part. 1. Solution studie,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__259_shang_等_2012_a_template_free_synthesis_of_mesoporous_crystalline_γ_alumina_through_partial_hydrolysis_of_aluminum,mechanism,259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum,G:\paper\Sorted_Database\Mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum.pdf,G:\paper\Sorted_Database\Mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum.pdf,true,0.419,data\markdown\mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum.md,data\markdown\mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum.md,true,14934,exists_ok,data\outputs\mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum,data\outputs\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum,data\outputs\mechanism\259_Shang 等 - 2012 - A template-free synthesis of mesoporous crystalline γ-alumina through partial hydrolysis of aluminum,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__260_shang_等_2012_facile_strategy_for_synthesis_of_mesoporous_crystalline_γ_alumina_by_partially_hydrolyzing_aluminum,mechanism,260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum,G:\paper\Sorted_Database\Mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum.pdf,G:\paper\Sorted_Database\Mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum.pdf,true,0.747,data\markdown\mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum.md,data\markdown\mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum.md,true,47808,exists_ok,data\outputs\mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum,data\outputs\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum,data\outputs\mechanism\260_Shang 等 - 2012 - Facile strategy for synthesis of mesoporous crystalline γ-alumina by partially hydrolyzing aluminum,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__261_sharbatdaran_等_2012_modification_of_aluminium_alkoxide_with_different_long_chain_chelating_agent_hydrolysis_and_charact,mechanism,261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact,G:\paper\Sorted_Database\Mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact.pdf,G:\paper\Sorted_Database\Mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact.pdf,true,0.366,data\markdown\mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact.md,data\markdown\mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact.md,true,27102,exists_ok,data\outputs\mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact,data\outputs\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact,data\outputs\mechanism\261_Sharbatdaran 等 - 2012 - Modification of aluminium alkoxide with different long-chain chelating agent Hydrolysis and charact,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__263_shindo_等_2003_applicability_of_mcm_41_as_column_packing_in_hplc_for_the_evaluation_of_aluminum_species_in_partiall,mechanism,263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall,G:\paper\Sorted_Database\Mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall.pdf,G:\paper\Sorted_Database\Mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall.pdf,true,0.307,data\markdown\mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall.md,data\markdown\mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall.md,true,32282,exists_ok,data\outputs\mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall,data\outputs\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall,data\outputs\mechanism\263_Shindo 等 - 2003 - Applicability of MCM-41 as column packing in HPLC for the evaluation of aluminum species in partiall,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__265_singh_1982_hydrolytic_reactions_and_properties_of_dilute_aluminum_salt_solutions,mechanism,265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions,G:\paper\Sorted_Database\Mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions.pdf,G:\paper\Sorted_Database\Mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions.pdf,true,0.484,data\markdown\mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions.md,data\markdown\mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions.md,true,28050,exists_ok,data\outputs\mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions,data\outputs\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions,data\outputs\mechanism\265_Singh - 1982 - Hydrolytic reactions and properties of dilute aluminum salt solutions,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__266_singh_2011_hydrolytic_reactions_and_properties_of_dilute_aluminum_salt_solutions,mechanism,266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions,G:\paper\Sorted_Database\Mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions.pdf,G:\paper\Sorted_Database\Mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions.pdf,true,0.484,data\markdown\mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions.md,data\markdown\mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions.md,true,28030,exists_ok,data\outputs\mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions,data\outputs\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions,data\outputs\mechanism\266_singh-2011-hydrolytic-reactions-and-properties-of-dilute-aluminum-salt-solutions,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__267_singhal和keefer_1994_a_study_of_aluminum_speciation_in_aluminum_chloride_solutions_by_small_angle_x_ray_scattering_and_27,mechanism,267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27,G:\paper\Sorted_Database\Mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27.pdf,G:\paper\Sorted_Database\Mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27.pdf,true,1.614,data\markdown\mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27.md,data\markdown\mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27.md,true,47872,exists_ok,data\outputs\mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27,data\outputs\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27,data\outputs\mechanism\267_Singhal和Keefer - 1994 - A study of aluminum speciation in aluminum chloride solutions by small angle x-ray scattering and 27,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__268_sinkó_等_1999_gel_structures_containing_al_iii,mechanism,268_Sinkó 等 - 1999 - Gel structures containing al(III),G:\paper\Sorted_Database\Mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III).pdf,G:\paper\Sorted_Database\Mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III).pdf,true,0.101,data\markdown\mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III).md,data\markdown\mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III).md,true,40140,exists_ok,data\outputs\mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III),data\outputs\268_Sinkó 等 - 1999 - Gel structures containing al(III),data\outputs\mechanism\268_Sinkó 等 - 1999 - Gel structures containing al(III),category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__269_sipos_等_1998_spectroscopic_studies_of_the_chemical_speciation_in_concentrated_alkaline_aluminate_solutions,mechanism,269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions,G:\paper\Sorted_Database\Mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions.pdf,G:\paper\Sorted_Database\Mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions.pdf,true,0.156,data\markdown\mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions.md,data\markdown\mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions.md,true,39671,exists_ok,data\outputs\mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions,data\outputs\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions,data\outputs\mechanism\269_Sipos 等 - 1998 - Spectroscopic studies of the chemical speciation in concentrated alkaline aluminate solutions,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__276_stone_等_1993_association_of_soluble_aluminum_ionic_species_with_a_silica_gel_surface_a_solid_state_nmr_study,mechanism,276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study,G:\paper\Sorted_Database\Mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study.pdf,G:\paper\Sorted_Database\Mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study.pdf,true,0.753,data\markdown\mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study.md,data\markdown\mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study.md,true,47139,exists_ok,data\outputs\mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study,data\outputs\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study,data\outputs\mechanism\276_Stone 等 - 1993 - Association of soluble aluminum ionic species with a silica-gel surface A solid-state NMR study,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__278_sun_等_2013_effects_of_structure_of_ionic_liquids_and_phosphoric_acid_on_structure_of_aluminum_isopropoxide,mechanism,278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide,G:\paper\Sorted_Database\Mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide.pdf,G:\paper\Sorted_Database\Mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide.pdf,true,0.791,data\markdown\mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide.md,data\markdown\mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide.md,true,39740,exists_ok,data\outputs\mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide,data\outputs\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide,data\outputs\mechanism\278_Sun 等 - 2013 - Effects of structure of ionic liquids and phosphoric acid on structure of aluminum isopropoxide,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__291_the_effects_of_concentration_and_hydrolysis_on_the_oligomerization_and_polymerization_of_al_iii_as_evident_from_the_al_27_nmr_chemical_shifts_and_linewidths8,mechanism,291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8,G:\paper\Sorted_Database\Mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8.pdf,G:\paper\Sorted_Database\Mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8.pdf,true,0.468,data\markdown\mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8.md,data\markdown\mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8.md,true,26658,exists_ok,data\outputs\mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8,data\outputs\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8,data\outputs\mechanism\291_THE EFFECTS OF CONCENTRATION AND HYDROLYSIS ON THE OLIGOMERIZATION AND POLYMERIZATION OF AL(III) AS EVIDENT FROM THE AL-27 NMR CHEMICAL-SHIFTS AND LINEWIDTHS8,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__294_tsai和hsu_1985_aging_of_partially_neutralized_aluminum_solutions_of_sodium_hydroxidealuminum_molar_ratio_2_2,mechanism,294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2,G:\paper\Sorted_Database\Mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2.pdf,G:\paper\Sorted_Database\Mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2.pdf,true,0.302,data\markdown\mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2.md,data\markdown\mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2.md,true,31056,exists_ok,data\outputs\mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2,data\outputs\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2,data\outputs\mechanism\294_Tsai和Hsu - 1985 - Aging of partially neutralized aluminum solutions of sodium hydroxidealuminum molar ratio = 2.2,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__295_urabe_等_2007_study_on_chemical_speciation_in_aluminum_chloride_solution_by_esi_q_ms,mechanism,295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS,G:\paper\Sorted_Database\Mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS.pdf,G:\paper\Sorted_Database\Mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS.pdf,true,0.132,data\markdown\mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS.md,data\markdown\mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS.md,true,34684,exists_ok,data\outputs\mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS,data\outputs\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS,data\outputs\mechanism\295_Urabe 等 - 2007 - Study on chemical speciation in aluminum chloride solution by ESI‐Q‐MS,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__296_urabe_等_2008_characterization_of_aluminum_species_with_nitrate_perchlorate_and_sulfate_ions_in_the_positive_and,mechanism,"296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and","G:\paper\Sorted_Database\Mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and.pdf","G:\paper\Sorted_Database\Mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and.pdf",true,0.196,"data\markdown\mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and.md","data\markdown\mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and.md",true,52451,exists_ok,"data\outputs\mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and","data\outputs\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and","data\outputs\mechanism\296_Urabe 等 - 2008 - Characterization of aluminum species with nitrate, perchlorate and sulfate ions in the positive and",category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__297_urabe_等_2008_electrospray_ionization_mass_spectrometry_investigation_of_the_blocking_effect_of_sulfate_on_the_for,mechanism,297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for,G:\paper\Sorted_Database\Mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for.pdf,G:\paper\Sorted_Database\Mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for.pdf,true,0.331,data\markdown\mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for.md,data\markdown\mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for.md,true,23892,exists_ok,data\outputs\mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for,data\outputs\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for,data\outputs\mechanism\297_Urabe 等 - 2008 - Electrospray ionization mass spectrometry investigation of the blocking effect of sulfate on the for,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
mechanism__302_vogels_等_2005_homogeneous_forced_hydrolysis_of_aluminum_through_the_thermal_decomposition_of_urea,mechanism,302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea,G:\paper\Sorted_Database\Mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea.pdf,G:\paper\Sorted_Database\Mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea.pdf,true,0.17,data\markdown\mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea.md,data\markdown\mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea.md,true,42967,exists_ok,data\outputs\mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea,data\outputs\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea,data\outputs\mechanism\302_Vogels 等 - 2005 - Homogeneous forced hydrolysis of aluminum through the thermal decomposition of urea,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
